gene_name,protein_id,effect_type,effect_size,log_transformed_f_statistic,fdr
PA14_72400,A0A0H2ZIP7,expression/solubility,0.32661957625284643,1.1604989444494647,0.11586609603294
PA14_61150,A0A0H2ZHH2,expression/solubility,-0.23793963831252687,1.1595031214747602,0.115811724244617
PA14_49660,A0A0H2Z6W9,stability,-0.36140637396570635,1.1593196207424554,0.115528303286525
rplJ,Q02T89,stability,-0.5405580531159988,1.1586800981829712,0.115384830503616
bamB,A0A0H2ZF77,stability,-0.31472147557631014,1.1583081767726469,0.115131200501391
serS,Q02NA4,stability,-0.47179659814154873,1.1561983904087665,0.115411134849986
PA14_37520,A0A0H2ZAP1,stability,0.4040027739702637,1.1554827397428702,0.236997167093134
PA14_57570,A0A0H2ZGP4,stability,-0.28286826876418464,1.155407945265007,0.115419018391103
lemA,A0A0H2Z7P1,stability,-0.6256402474255033,1.1551853149894444,0.127204964952958
ufrA,A0A0H2Z9U4,expression/solubility,0.4798340915456873,1.1534960595256591,0.126917639561406
PA14_18210,A0A0H2ZDB7,stability,0.30100234275692106,1.1529296032441192,0.182886003766136
ctpH,A0A0H2ZAL1,stability,0.4057930100747646,1.151269018882891,0.181900043968011
PA14_57480,A0A0H2ZGY2,stability,-0.23374723704419392,1.1498925310105168,0.1168765616717
pyrG,Q02RA9,stability,0.8139564308965132,1.1494138195001917,0.181068427614255
maf-1,A0A0H2ZD63,stability,-0.22330772453967954,1.1490690394329592,0.179481723218684
hslO,Q02EH1,stability,0.21532872328426808,1.1484403951402737,0.117002954772609
cmk,Q02PW9,stability,-0.2448819318385926,1.1480779454375678,0.116778745137621
ompR,A0A0H2ZIR0,stability,0.3870140749826083,1.1479387338750753,0.116460414066756
PA14_51190,A0A0H2Z7V6,expression/solubility,0.3771862229886757,1.1475800195101964,0.116207748781933
dapC,A0A0H2ZES5,stability,-1.4708892349916427,1.1474829422410435,0.115890500884532
kynU,A0A0H2ZAC8,stability,-0.2674693036667928,1.1471609467950235,0.115573890088533
PA14_64420,A0A0H2ZIC1,expression/solubility,0.28476391161476905,1.1462616598466233,0.12802778830606
PA14_51920,A0A0H2Z7Q3,stability,0.5653858177312684,1.1455355328210846,0.115780918538144
dipZ,A0A0H2ZH20,expression/solubility,0.24066017385163377,1.1450554664143457,0.179374099118708
PA14_59610,A0A0H2ZH64,stability,-0.3331133464704079,1.1445885652637313,0.241746928598717
glcB,Q02TT1,stability,0.43618088838149366,1.144253843778335,0.115857277353001
PA14_67630,A0A0H2ZHL5,expression/solubility,0.13334957913448509,1.1436876082882486,0.240922148345492
PA14_61010,A0A0H2ZGF1,stability,-0.4822908970750039,1.143423987801019,0.11576094676049
edaA,A0A0H2ZCB4,stability,-0.22599074337096112,1.1431917752629748,0.115507443449855
PA14_00670,A0A0H2ZJX7,stability,-0.33484616321563704,1.1427113997620566,0.115282575272177
PA14_53000,Q02I31,stability,0.646604525641868,1.1426619330230245,0.114958747177175
prpC,A0A0H2Z6P5,stability,0.2629451693115496,1.14185394588663,0.114889557902026
atpD,Q02DF4,stability,0.22735215101486658,1.141108267510151,0.114770365730598
PA14_70100,A0A0H2ZJC3,stability,0.42793649037250026,1.1399655087930263,0.128895121232389
PA14_14390,A0A0H2ZE55,expression/solubility,-0.4520303357891481,1.1392480164209213,0.115051087287839
mtlD,A0A0H2ZBB3,expression/solubility,-0.1720214760521113,1.138632199041672,0.242192228522032
PA14_29730,A0A0H2ZC88,stability,-0.4815390096557703,1.1383254649080088,0.128593117367173
yaiW,A0A0H2ZCD5,stability,0.3260578967756616,1.1381156595972954,0.115119229068931
amn,A0A0H2ZFN6,stability,-0.272857384452542,1.13802625179978,0.12803568798805
opbA,A0A0H2Z9X9|A0A0H2ZCB8,stability,0.3641365391083542,1.1354796803060618,0.11575334129285
oprB,A0A0H2Z9X9|A0A0H2ZCB8,stability,0.3641365391083542,1.1354796803060618,0.115384179757418
PA14_44430,A0A0H2Z9C4,expression/solubility,-0.33001065409275354,1.1342745694965364,0.115447993490671
ycgM,A0A0H2ZKV0,stability,-0.3437521710543804,1.133867040998952,0.115190540443072
hpt,A0A0H2ZHJ4,stability,-0.23249559499234454,1.1337610400467446,0.114877893099248
pcrD,A0A0H2Z9M9,stability,0.19556140339133796,1.133380764584521,0.243771074445339
gmd,A0A0H2ZJC0,stability,-0.6654966346258243,1.132936209270061,0.114800828664527
PA14_28380,A0A0H2ZBA1,stability,0.5918125800697185,1.1321771566468897,0.128735507686543
PA14_50320,A0A0H2Z829,stability,0.17094996585605626,1.1300803797804388,0.24394764276613
PA14_17580,A0A0H2ZEH0,stability,-0.537197209582212,1.1297640634877775,0.128616266375546
ftsL,A0A0H2ZFM0,expression/solubility,0.2960499417797629,1.1294197021325971,0.128001407646333
PA14_22800,Q02Q08,expression/solubility,-0.6557193454497343,1.1286161547983025,0.115938836395508
PA14_62680,A0A0H2ZGT7,stability,0.614506986490965,1.126227862126978,0.116271717053158
queE,A0A0H2Z776,stability,-0.2374801734798722,1.1232276016199856,0.129028989832885
cadR,A0A0H2ZEP1,stability,0.883312801510371,1.1229845036431731,0.188176216885514
PA14_38720,A0A0H2ZAF7,stability,-0.2056951743347843,1.1227550982986376,0.128492369449611
PA14_21570,A0A0H2ZCM7,expression/solubility,-2.0031007850120046,1.1218408512367157,0.117368978124372
yjiR,A0A0H2Z973,stability,0.1924315489542032,1.1208052272102667,0.248123152654885
sppA,A0A0H2ZD38,expression/solubility,0.37308527966833266,1.1178346316218797,0.118504921057033
ispA,A0A0H2ZFY9,stability,-0.6084256545238276,1.1167835574635951,0.12946390472724
PA14_25140,A0A0H2ZD62,expression/solubility,-0.516395684374522,1.1162190958844178,0.249272649782198
dacB,A0A0H2ZD24,stability,-0.26416200849648763,1.1155971225767998,0.19037273834067
PA14_46990,A0A0H2Z870,expression/solubility,-0.13976670999964907,1.115574434471904,0.24791815396071
apbE,A0A0H2ZBV4,stability,-0.3771321360657031,1.1155232033236773,0.188570153748908
aroP1,A0A0H2ZD85,stability,0.41611283533721716,1.1147514942441499,0.119056906281374
hisZ,Q02F79,stability,0.2651343484471297,1.1144046797999523,0.118826285957418
hutU,Q02ER6,stability,0.17640540585159542,1.1141595327534968,0.118499474700424
PA14_57930,A0A0H2ZH13,stability,0.48103715318375256,1.1118286503063295,0.118989548066088
bfrA,A0A0H2ZG72,stability,0.2957455978317074,1.110196999942444,0.119092978735014
PA14_54480,A0A0H2Z6Z5,stability,-0.798258034090168,1.1068146739630365,0.190415150976834
PA14_43540,A0A0H2Z9I4,expression/solubility,0.5186344247315127,1.1068036029291555,0.131324811261408
PA14_24300,A0A0H2ZC15,stability,-0.28152867917123114,1.1065838907979768,0.120146876594504
dppF,A0A0H2ZH52,stability,0.3452828439280049,1.1064253928763372,0.18887481257155
moaB2,A0A0H2ZBX7,expression/solubility,0.2971821055699704,1.10543856779325,0.120122194771099
PA14_36280,A0A0H2ZAX3,stability,0.45116512149511184,1.1049319004430007,0.18790260316436
wspA,A0A0H2ZEY3,stability,-0.8591123413535451,1.1048571778898397,0.131135060672136
PA14_25130,A0A0H2ZD82,stability,0.30384151593734027,1.1047370272839163,0.1862322702722
PA14_40180,A0A0H2Z9R6,expression/solubility,0.4434159238605105,1.103742933632816,0.13063233954809
PA14_56360,A0A0H2ZGQ6,expression/solubility,0.3762101205147929,1.1035841517525529,0.253362825539149
rimO,Q02I76,stability,-0.4063074671549023,1.1024303619097742,0.120772948729439
PA14_46110,A0A0H2Z8C2,expression/solubility,-0.43011226219154336,1.1021186469945008,0.130336097138406
cysB,A0A0H2Z9D1,stability,0.33242909825276123,1.1011153270655285,0.186104859296983
bamA,A0A0H2ZES0,expression/solubility,0.21469769390337637,1.1005619639752566,0.121092860008933
rplW,Q02T78,stability,0.554070551686903,1.0987030446476374,0.185535308903455
phnR,A0A0H2Z7B8,stability,0.2815381090178607,1.0975835369384659,0.255731403079415
PA14_56850,A0A0H2ZGK8,stability,0.41230850408799957,1.0973966392063632,0.121881441151523
PA14_22410,A0A0H2ZDS0,stability,0.13338972501191393,1.0965431138227633,0.254619253397846
pfpI,A0A0H2ZKF3,stability,0.19963080310932732,1.0964536744868785,0.13131335451307
cca,Q02TH9,stability,0.4535409749312833,1.0962677562691605,0.121875771506509
dapB,Q02FR3,expression/solubility,0.21925964585217292,1.0945675272611133,0.122066212788564
rne,A0A0H2ZCW7,stability,0.5181385573918013,1.0936773039086463,0.121908541344161
PA14_42180,A0A0H2Z9B0,stability,-0.30553014322402794,1.0931456993420752,0.131480943508736
pchP,A0A0H2ZJA9,stability,0.28969119893488654,1.0930461919330567,0.121689555583838
PA14_07790,A0A0H2ZKX8,stability,-0.32183083341489827,1.0928248296879794,0.121403014799689
aruC,A0A0H2Z7L6,stability,0.3187567942078364,1.091912473264639,0.121284990739806
pabB,A0A0H2Z9L0,stability,0.6126225354889175,1.0914234373548064,0.131203532638329
PA14_52290,A0A0H2Z7D0,expression/solubility,0.3788920976425082,1.0914086695979437,0.187160045817157
arcB,A0A0H2ZHQ2,stability,-0.22453624439624756,1.0876496559194737,0.122383464596033
PA14_57880,A0A0H2ZH07,stability,0.43947291926369925,1.086960274963062,0.122160408394001
norM,A0A0H2Z8U4,stability,0.46199334964200944,1.086903169190312,0.121796642218877
gnyB,A0A0H2ZA59,stability,0.20350831942962402,1.0867592018609769,0.187588369051925
PA14_46270,A0A0H2Z7K4,stability,0.2936777700463122,1.085794222802947,0.26007424646627
hpaG2,A0A0H2ZG07,expression/solubility,0.6365815847071419,1.0851856781695461,0.132231013982578
nuoH,Q02ND5,expression/solubility,0.34942712904702744,1.083244070819482,0.131954892000691
PA14_04160,A0A0H2ZKP7,stability,-0.2760440356420113,1.0812167916769198,0.123334152356804
PA14_29470,A0A0H2ZCB9,stability,0.23552053721476138,1.0807597906678943,0.261854018835621
rplD,Q02T79,stability,-0.6317773038329273,1.0803408357757522,0.123347320305048
PA14_21700,A0A0H2ZDX6,expression/solubility,-0.1292975849033423,1.0801685446515816,0.260549289307797
rsmC,Q02G49,stability,0.38431626073575004,1.0799857035933318,0.189247748919489
PA14_52930,A0A0H2Z652,stability,-0.16365170794714243,1.0794051539514697,0.259488449034505
PA14_71000,A0A0H2ZJ80,stability,0.2293201505326647,1.0790973854840298,0.258047249907715
xcpR,A0A0H2ZC25,expression/solubility,0.2807449530133356,1.078965684909661,0.256386972431871
PA14_08450,A0A0H2ZLZ4,stability,0.3163270586803665,1.078892254610018,0.123519623139279
merA,A0A0H2ZF37,stability,0.34403517059469807,1.0772403701222233,0.123743459116776
exbD,A0A0H2ZD64,stability,-0.2871021367485637,1.076701976786996,0.123525743915501
PA14_16150,A0A0H2ZES6,stability,-0.29746420374239146,1.076646119051483,0.123142003116863
PA14_57250,A0A0H2ZGX0,expression/solubility,0.2377473533360851,1.0759984398485203,0.256385661408247
PA14_44690,A0A0H2Z7V8,stability,-0.498086730069225,1.0747710211941737,0.133671295015444
icsA,A0A0H2ZE32,expression/solubility,-0.32629128510787564,1.0747703775604283,0.123381258521874
PA14_57850,A0A0H2ZFP5,stability,-0.36138828140818563,1.074262380892343,0.123155729690696
fur,A0A0H2ZHX0,expression/solubility,0.33352119515373385,1.0741226115314615,0.122824718919323
ygaU,A0A0H2ZIP1,stability,0.32592549231297013,1.0729974138813103,0.122776650174211
mxaA,A0A0H2ZAZ7,expression/solubility,0.22850155616899548,1.0725256638539384,0.257293347062223
PA14_43130,A0A0H2Z927,stability,-0.30476841345409467,1.0720609294571066,0.191021943149064
algW,A0A0H2ZGS0,stability,-0.18866042346445133,1.0691761741219106,0.190256582415693
metK,Q02TL9,expression/solubility,0.21672049016619263,1.067257716696783,0.124508612357362
PA14_00770,A0A0H2ZJY8,expression/solubility,0.35817036778083416,1.066085689690957,0.259515759805219
PA14_12140,A0A0H2ZEK2,expression/solubility,0.49069737594150836,1.0653069991706996,0.258388119597648
opmG,A0A0H2ZIM3,stability,0.3060505915690035,1.0648126847054449,0.125059766861616
pscJ,A0A0H2Z9P8,stability,-0.2678622013919769,1.0642430180524431,0.12478653124869
PA14_06620,A0A0H2ZKQ6,stability,-0.19957647011851273,1.0639068426610097,0.13625226305538
mexD,A0A0H2ZHN8,stability,0.4642057135447312,1.0632917475960764,0.135736073205972
PA14_59220,A0A0H2ZG14,expression/solubility,-0.1848058853408871,1.063091694581654,0.258356518844827
fusA2,A0A0H2Z9A2,stability,0.3552417834012998,1.0619170215651392,0.191981367304379
PA14_37080,A0A0H2Z9G7,expression/solubility,-0.2472215025096468,1.0618033951083323,0.25761061863398
opgG,Q02ET9,stability,-0.3278985743335475,1.0616296965563203,0.125424602722402
dctA2,Q02J03,stability,-1.1868457665406866,1.0609308427724413,0.190939904254402
fabA,Q02K95,stability,-0.23653521926410812,1.0592907208869649,0.125928673027115
rpmE,Q02EW8,expression/solubility,0.6147652523375952,1.057253573765773,0.126272809539322
PA14_38220,A0A0H2ZAB4,stability,0.5457919183830511,1.0560510048036469,0.137012693011779
yycJ,A0A0H2Z7L3,stability,0.5880756847581261,1.055968174638062,0.136234200631656
yaaJ,A0A0H2ZEU8,stability,0.2676934353531834,1.0543578888553897,0.126948493497041
PA14_51010,A0A0H2Z7F3,stability,0.2645543277982823,1.0539582308888358,0.192393969253097
PA14_43190,A0A0H2Z9I1,expression/solubility,-0.1712441557510565,1.0533034516114217,0.136237163501433
muiA,A0A0H2Z7S5,stability,0.276076232143276,1.0526938749914005,0.127163223350393
PA14_51810,Q02IC6,stability,0.4950772477479833,1.0525368180423096,0.126782109427824
pagL,A0A0H2ZHM8,expression/solubility,0.27163100240873095,1.052411869905279,0.126414748301328
PA14_45430,A0A0H2Z8H7,expression/solubility,0.2469963557462788,1.0523858155877468,0.135721891118271
pnp,Q02FT2,stability,-0.8722079195055558,1.052196333783065,0.126054535081793
moxR,A0A0H2ZDA3|A0A0H2ZGH4,stability,-0.357299144046036,1.0517026991234286,0.191333826305109
PA14_48440,A0A0H2Z883,stability,-0.23002707894660923,1.0515250644771656,0.262860173918825
PA14_34670,A0A0H2ZB95,stability,0.34280585589341234,1.0510658411382612,0.126069740174523
ppiB,A0A0H2Z8N6,expression/solubility,0.36292386241274766,1.0510508085431025,0.125651595230273
PA14_02130,Q02UQ8,stability,0.9065520950942643,1.0509069218768183,0.18989162414752
PA14_50630,A0A0H2Z7S2,stability,-0.22667901593131576,1.0499967166985653,0.125626452846149
ftsZ,A0A0H2ZM25,stability,1.4172676011403036,1.049182905779835,0.125484680643935
prmB,A0A0H2Z8D9,stability,-1.3991923989873658,1.0470291526043751,0.136724200623254
PA14_35460,A0A0H2ZAU5,stability,0.3159965040873048,1.0464370794119269,0.126207060957227
adi,A0A0H2Z9Q9,stability,-0.33472115756009513,1.0459717461312494,0.125972317670303
PA14_50240,A0A0H2Z7U8,expression/solubility,-0.7895837298039753,1.0443042762628332,0.136844025413477
PA14_30770,A0A0H2ZAT5,stability,0.3020380671948008,1.043432263845525,0.126516461795616
pscG,A0A0H2Z9S6,stability,-0.5956739964302352,1.0427442314627304,0.192155770032745
PA14_07210,A0A0H2ZKU2,stability,-0.7370518806925941,1.0425770988089063,0.126381285819167
PA14_64170,A0A0H2ZH24,stability,-0.2689798869724556,1.0407610178361415,0.126589103357999
PA14_50000,A0A0H2Z7Y4,stability,-0.5725123342761342,1.0384366522579067,0.192240608195588
PA14_14290,A0A0H2ZFA8,stability,0.2915295961255495,1.038012136175565,0.190530959529914
rplI,Q02F86,stability,0.28039700958149677,1.037505507107518,0.127482245943512
yidC,Q02DE0,stability,-0.3712432932100646,1.03701376230243,0.189206278452388
rplB,Q02T77,stability,0.4307458526582397,1.03690555228096,0.12727808136395
fdhA,A0A0H2ZJC2,expression/solubility,0.2894480960311209,1.036117667458972,0.138364600734756
PA14_60920,A0A0H2ZHH3,stability,-0.7101649215832861,1.0355584357057643,0.137719186220701
PA14_31770,A0A0H2ZBT5,expression/solubility,0.4333264391057001,1.0347678418912685,0.273274868459978
rpsC,Q02T74,stability,1.0902167760478187,1.0345131259285911,0.127911078483563
PA14_65700,A0A0H2ZHB5,stability,0.21959793378715523,1.0319389093673421,0.274006354002355
PA14_51910,A0A0H2Z6B4,expression/solubility,0.2517721288613555,1.0314567335312221,0.128687433945859
pgl,A0A0H2ZDE4,stability,0.572919667261946,1.0312108321425275,0.189635319256196
PA14_34230,A0A0H2ZBC3,stability,0.19746295830734203,1.0303847663278276,0.273388744706786
PA14_47440,A0A0H2Z856,stability,0.4789263625377518,1.0301797576667189,0.138522229104401
PA14_27490,A0A0H2ZCS2,expression/solubility,0.2373637226103041,1.0296595139195706,0.129035487771154
PA14_58580,Q02GS6,stability,-0.23785388210489122,1.0287119768651212,0.188989908934285
PA14_09950,A0A0H2ZG54,stability,-0.36824079920258157,1.028361884797275,0.129057899336004
PA14_66580,A0A0H2ZID1,stability,-0.5659766201730404,1.0281745939271953,0.128693453305068
moeB,A0A0H2ZHK9,stability,-0.22194204435376144,1.027574319062236,0.128568869938404
pstB,A0A0H2ZIB3,stability,0.33668678356675663,1.0272545169595777,0.187632182757702
PA14_23670,A0A0H2ZC77,stability,-0.29966198103561786,1.0264725893710311,0.128625801670916
hutC,A0A0H2ZII8,stability,1.0209843244674524,1.0262490336847807,0.128273498347955
aspC,A0A0H2ZHC0|A0A0H2ZHV0,stability,-0.17055358326423667,1.0254539412051435,0.128259265344312
cysI,A0A0H2ZA28,stability,-0.567399959441174,1.0252319597110082,0.186823997545879
yhjG,A0A0H2ZH47,stability,0.18747593249289174,1.0252005972503089,0.139178149859926
PA14_40790,A0A0H2Z9Z5,stability,0.19407453990507872,1.0242749503931774,0.138631449439545
PA14_26270,A0A0H2ZCR4,stability,0.25423904740920067,1.0221897029045075,0.278546730652455
PA14_00780,A0A0H2ZK15,stability,0.8010304705848211,1.0219858093348175,0.186295344080719
spuF,A0A0H2ZKB1,stability,-0.1933036800580178,1.0218729632474444,0.184481437875161
ccmF,A0A0H2Z7Q9,expression/solubility,0.41153781487223023,1.0179344099751644,0.130737347221803
PA14_68440,A0A0H2ZIQ3,stability,-0.4992658396974751,1.017014398906821,0.130778053937574
PA14_06950,A0A0H2ZLF2,expression/solubility,0.13845427639656602,1.0168163399263173,0.280560819962573
hemA,Q02G08,stability,-0.7492502442041437,1.0157631076611293,0.140269749518304
PA14_49420,A0A0H2Z8B4,expression/solubility,0.26175240028323865,1.0154088710563296,0.279385906339031
argC,Q02TA4,stability,0.20982605831438883,1.0150002208284636,0.131343920493871
PA14_50850,A0A0H2Z7Q4,expression/solubility,0.4588861200457495,1.014968763658071,0.186003151260504
yieG,A0A0H2ZI11,stability,0.31239656507073343,1.014802389584233,0.184233729691182
rnhA,Q02KV8,stability,0.31206504076980973,1.014708414266517,0.13101749994368
pbpG,A0A0H2Z7J3,stability,-1.0146934635672245,1.0139586998109977,0.139940799363222
fahA,A0A0H2ZA54,stability,0.5220322224745624,1.013237936161031,0.131128249549588
vanR,A0A0H2ZI50,stability,0.3444507374553174,1.0128318862393995,0.139412382646961
rplO,Q02T61,stability,0.45090821842479545,1.012523175849465,0.130950521817812
PA14_39110,A0A0H2Z925,stability,-0.3647535807758972,1.0122840077885873,0.130604508700664
PA14_26140,A0A0H2ZCS5,stability,0.16737920001891424,1.0120740499298118,0.280194692384281
recN,A0A0H2ZI30,stability,0.17107534524401813,1.0115801786277832,0.138933042862399
PA14_25590,A0A0H2ZD59,expression/solubility,-0.16198982659323394,1.0087911930363682,0.281392457913909
PA14_49790,A0A0H2Z6W3,stability,0.1534028679362348,1.0082182205767527,0.279923657276645
flgI,Q02IQ1,stability,-0.24823561790942694,1.006711446049221,0.132395626541119
ilvE,A0A0H2ZIA9,stability,0.24150200452939868,1.0065560358420786,0.132012696396859
PA14_50810,A0A0H2Z6N3,stability,-0.2511292315207889,1.0064628936067495,0.131611782852204
mttC,A0A0H2ZBK0,stability,-0.24013549926749775,1.0054719540107153,0.186465827714335
PA14_28440,A0A0H2ZCL5,stability,0.2822543273108227,1.0053849582615,0.131612989233329
fumC2,A0A0H2Z7H8,stability,0.23696645067828928,1.0040895710124722,0.185281617962271
PA14_51280,A0A0H2Z7B1,stability,-0.2500243943602504,1.0022841748638227,0.132353672157961
PA14_21000,A0A0H2ZE28,expression/solubility,0.19227770626247132,1.0021551534019522,0.28280046542406
etfA,A0A0H2ZD42,stability,0.21292724224768983,1.0018749362157722,0.132122397642067
PA14_20960,A0A0H2ZE61,stability,1.1497439891771473,1.0014766045306893,0.13178631004206
PA14_21640,A0A0H2ZDY1,expression/solubility,0.14510841757698242,1.0014567428864773,0.28147042169843
PA14_16890,A0A0H2ZDK0,expression/solubility,0.15901922430318985,1.0008127051669262,0.280113616786686
rimK,Q02EG7,stability,0.40616421877708153,1.0005007759234914,0.141788308907513
dapA,A0A0H2Z7V1,stability,0.15411912633190536,1.000215082212739,0.141016487334346
PA14_33780,A0A0H2ZA66,stability,-0.2744171076959817,0.9996053989136889,0.131996245905368
PA14_31000,A0A0H2ZC06,stability,0.23596682308209135,0.9987801417090711,0.140716915931908
PA14_68920,A0A0H2ZJ33,expression/solubility,0.6226289543579812,0.9986594673628587,0.139937390905619
phzM,A0A0H2ZG51,expression/solubility,0.21231050344857905,0.9976146399298803,0.281364455097091
rplP,Q02T73,stability,-0.6841966990766128,0.9971187753249342,0.132633364732192
PA14_45070,A0A0H2Z947,stability,0.561439359317867,0.9965018371152212,0.139780834199872
PA14_41110,A0A0H2Z8P9,stability,-0.12715401320181213,0.9961945531239704,0.280754756068087
PA14_47410,Q02JE0,stability,-0.2660043174350089,0.996058490042705,0.13257502857582
PA14_29410,A0A0H2ZCB3,stability,-0.278941446263767,0.995082401100463,0.139359911385325
aroC,Q02KH1,stability,-0.2439322193555005,0.9947616279241401,0.132723321598317
flhB,A0A0H2Z8F1,stability,-0.39736596467599233,0.9929132299536324,0.188912710269494
xdhA,A0A0H2Z8N3,stability,0.4307605909415566,0.9925186526916828,0.133199497233422
PA14_63340,A0A0H2ZHZ2,stability,0.2869833773912489,0.9923497251090297,0.132831196277904
PA14_28490,A0A0H2ZCA1,stability,0.39183565614753724,0.9900453126825328,0.13317467883024
PA14_12300,A0A0H2ZFG3,stability,-0.27433196421477574,0.988904873876692,0.189211847961179
aroA,A0A0H2ZDN7,stability,-0.18624437416794878,0.9872853844625941,0.133819926167672
hemB,A0A0H2ZIV9,expression/solubility,0.2509082156081263,0.9870641736209961,0.133477829787329
PA14_71700,A0A0H2ZJL8,expression/solubility,0.1868502980990892,0.986939385034619,0.286513078707269
PA14_34880,A0A0H2Z9Y3,expression/solubility,-0.25653202627382904,0.9855807204890136,0.141604552964935
PA14_18080,A0A0H2ZDC8,stability,0.24468530472349947,0.984582638905055,0.189890897943558
PA14_44780,A0A0H2Z978,stability,-0.3760634331642655,0.9839861410998174,0.134366541016295
pmbA,A0A0H2ZH23,stability,-0.9580796382973965,0.9818509617826775,0.134724362106147
PA14_29830,A0A0H2ZAY9,expression/solubility,0.5406370139866535,0.9807717382595246,0.288770053475936
nagZ,Q02PG9,stability,-0.1838096308845524,0.9794057740977138,0.135298078361798
PA14_42090,A0A0H2Z8I8,expression/solubility,0.33893188950914166,0.9789516171954059,0.142787214777981
PA14_66480,A0A0H2ZIM6,expression/solubility,-0.1417041499061372,0.9787564607861543,0.288642717239467
groL,Q02H55,stability,0.22982043625955353,0.977406840567709,0.135584071432278
PA14_16620,A0A0H2ZDQ7,expression/solubility,0.1714055273741235,0.9771660050073594,0.288125633782029
PA14_43780,A0A0H2Z9E4,stability,-0.5308892999122821,0.976132441363637,0.135595328638358
aroQ1,A0A0H2ZHW1,stability,0.24938607720244269,0.9757788871097981,0.143020978939351
rpsU,Q02TI4,expression/solubility,0.36133866913310564,0.9757080672551419,0.135315321717381
ispH,Q02GC0,stability,0.3086580243510121,0.9755301616432731,0.134926895264385
xcpY,A0A0H2ZDC9,stability,0.4042581551017951,0.9733441213894348,0.143074863136182
nadA,Q02IG9,stability,-0.19510178460383135,0.9732152384772064,0.135511569150747
PA14_53840,A0A0H2Z6Q4,stability,0.6798882313533783,0.9706847101234425,0.13626798926163
kynA,Q02N70,stability,-0.36965355161616803,0.9704725943898826,0.135892217665951
ychF,A0A0H2ZHQ7,stability,-0.35707617811713793,0.9701933099672783,0.194661841014282
PA14_03270,A0A0H2ZKN9,expression/solubility,0.1810010099247717,0.9695360455047343,0.292187096218451
PA14_14000,A0A0H2ZF42,stability,-0.5074868271783456,0.9690645984500962,0.143538672369217
flgD,A0A0H2Z7T3,stability,-0.3483261532359607,0.9689343275043895,0.136055367223199
PA14_22550,A0A0H2ZDG9,expression/solubility,0.17153382619510446,0.9684659137712798,0.291053844668969
coxB,A0A0H2ZK39,expression/solubility,0.20675340564291123,0.9673962055388389,0.143129427009531
hrpA,A0A0H2ZDX4,stability,-0.726980774807491,0.9664662351475332,0.194634964830386
PA14_32360,A0A0H2ZBR7,stability,0.16259068195594728,0.9656213834924298,0.291799017746621
PA14_61620,A0A0H2ZHF0,stability,0.1374364060879587,0.9648388083985482,0.290633021110024
ogt,A0A0H2Z6E9,expression/solubility,-0.19621663456153357,0.9647707721161699,0.288856109587027
yigN,A0A0H2ZIW4,stability,-0.26062337385067347,0.9646690279508254,0.143072846311532
PA14_39440,A0A0H2ZA86,stability,0.4987855353159723,0.963826747665862,0.193923755073539
cumA,A0A0H2ZF29,stability,-0.19031190693053548,0.962668557039262,0.138292798614771
PA14_03980,A0A0H2ZKN4,stability,0.23968322200297415,0.9625767739932436,0.137836152329864
PA14_49290,A0A0H2Z6Y9,stability,0.19495849742307053,0.9615473567501742,0.143136123468771
PA14_54080,A0A0H2Z7C3,expression/solubility,0.47468563071362607,0.9611149929160331,0.290096229394696
PA14_01410,A0A0H2ZK50,stability,0.23147187220947796,0.9601596833529262,0.19389433599012
rpsA,A0A0H2ZDD5,stability,-0.8699377008162366,0.9598327467408706,0.13841679051585
ybdG,A0A0H2ZEI9,expression/solubility,-0.12739413485504675,0.9590386562834387,0.143222921437458
PA14_44650,A0A0H2Z981,stability,-0.2697454764906967,0.9585722927939928,0.138455143755247
exsC,A0A0H2Z9R7,expression/solubility,-0.190487743864572,0.9579597819843721,0.290674434605834
wbpW,A0A0H2ZJN9,expression/solubility,-0.19737244181291547,0.9572183511440248,0.28941273126919
dnaK,Q02FR1,stability,-0.3871437202236839,0.9555098392885263,0.139264153600928
rmlB,A0A0H2ZIN4,stability,-0.9769292032403373,0.9554963803192931,0.194167995942482
fabH-2,A0A0H2ZDW4,stability,0.27106993421113307,0.955271978927043,0.143570731619622
mltG,A0A0H2ZBT3,stability,-0.6777291868625985,0.9551294387767224,0.142765465155197
PA14_45830,A0A0H2Z7N9,stability,-0.31709811598326,0.9526420375877558,0.139854766763664
PA14_57140,A0A0H2ZGN4,stability,0.1797407729097035,0.9522736588667898,0.291496654873304
suhB,A0A0H2ZE36,stability,0.1590599713062152,0.9518355661054113,0.139765950767954
PA14_71340,A0A0H2ZJJ0,stability,-0.40860773815267987,0.9516684435151076,0.193886460349775
arcD,A0A0H2ZIY9,expression/solubility,-0.31645444854853444,0.9511874296297387,0.139610253746344
PA14_12920,A0A0H2ZFC1,expression/solubility,-0.5594403341928378,0.9496630552461007,0.139757415090882
thrC,A0A0H2ZET1,stability,0.26425186989158655,0.9496253874600327,0.139272335510566
wapQ,A0A0H2ZHE7,stability,-0.685164212550206,0.9495697964849386,0.143726278410799
purM,Q02IA6,stability,-0.2536899558922485,0.9477499887834165,0.139582310968501
PA14_34490,A0A0H2ZB23,stability,-0.2742455083474568,0.9475532149960161,0.139191089290784
atpG,Q02DF3,stability,0.2487028606974536,0.946672817353341,0.1390833738655
PA14_04430,A0A0H2ZKW9,expression/solubility,-0.14932595546288094,0.9443769395660985,0.295619446683759
